trip_id,bike_id,start_time,duration_min,start_station,end_station,user_type
1677,1768,2025-01-02 03:56:00,28,B,E,Subscriber
1678,1589,2025-01-02 03:57:00,51,E,A,Customer
1679,1370,2025-01-02 03:58:00,22,D,D,Customer
1680,1174,2025-01-02 03:59:00,24,D,A,Subscriber
1681,1193,2025-01-02 04:00:00,32,C,B,Customer
1682,1501,2025-01-02 04:01:00,17,D,C,Subscriber
1683,1987,2025-01-02 04:02:00,9,E,A,Subscriber
1684,1112,2025-01-02 04:03:00,34,E,A,Customer
1685,1113,2025-01-02 04:04:00,5,D,B,Subscriber
1686,1221,2025-01-02 04:05:00,26,A,B,Customer
1687,1677,2025-01-02 04:06:00,22,B,A,Customer
1688,1946,2025-01-02 04:07:00,50,E,D,Subscriber
1689,1830,2025-01-02 04:08:00,9,D,A,Customer
1690,1643,2025-01-02 04:09:00,35,D,D,Customer
1691,1896,2025-01-02 04:10:00,10,E,C,Subscriber
1692,1263,2025-01-02 04:11:00,31,C,E,Customer
1693,1924,2025-01-02 04:12:00,29,B,C,Customer
1694,1054,2025-01-02 04:13:00,33,E,A,Customer
1695,1870,2025-01-02 04:14:00,32,D,A,Customer
1696,1642,2025-01-02 04:15:00,20,C,D,Subscriber
1697,1799,2025-01-02 04:16:00,58,E,B,Subscriber
1698,1777,2025-01-02 04:17:00,57,B,D,Customer
1699,1457,2025-01-02 04:18:00,16,C,B,Customer
1700,1978,2025-01-02 04:19:00,24,D,B,Subscriber
1701,1877,2025-01-02 04:20:00,22,A,B,Subscriber
1702,1161,2025-01-02 04:21:00,38,B,B,Customer
1703,1379,2025-01-02 04:22:00,59,C,A,Customer
1704,1992,2025-01-02 04:23:00,57,E,E,Subscriber
1705,1086,2025-01-02 04:24:00,27,E,E,Customer
1706,1054,2025-01-02 04:25:00,49,C,C,Customer
1707,1475,2025-01-02 04:26:00,31,E,C,Customer
1708,1799,2025-01-02 04:27:00,53,C,C,Customer
1709,1177,2025-01-02 04:28:00,21,B,D,Subscriber
1710,1390,2025-01-02 04:29:00,52,E,C,Subscriber
1711,1348,2025-01-02 04:30:00,25,B,C,Subscriber
1712,1007,2025-01-02 04:31:00,54,D,C,Subscriber
1713,1832,2025-01-02 04:32:00,44,D,A,Subscriber
1714,1312,2025-01-02 04:33:00,35,D,C,Subscriber
1715,1758,2025-01-02 04:34:00,7,D,E,Subscriber
1716,1834,2025-01-02 04:35:00,21,E,A,Subscriber
1717,1983,2025-01-02 04:36:00,54,C,B,Subscriber
1718,1982,2025-01-02 04:37:00,30,E,D,Customer
1719,1442,2025-01-02 04:38:00,27,E,A,Subscriber
1720,1766,2025-01-02 04:39:00,10,B,A,Customer
1721,1327,2025-01-02 04:40:00,32,C,E,Customer
1722,1053,2025-01-02 04:41:00,12,A,C,Customer
1723,1760,2025-01-02 04:42:00,59,A,B,Subscriber
1724,1238,2025-01-02 04:43:00,49,C,E,Customer
1725,1228,2025-01-02 04:44:00,12,A,E,Subscriber
1726,1578,2025-01-02 04:45:00,23,C,A,Subscriber
1727,1050,2025-01-02 04:46:00,42,B,B,Subscriber
1728,1608,2025-01-02 04:47:00,33,B,E,Customer
1729,1603,2025-01-02 04:48:00,27,E,D,Customer
1730,1263,2025-01-02 04:49:00,51,A,D,Subscriber
1731,1417,2025-01-02 04:50:00,36,C,E,Customer
1732,1802,2025-01-02 04:51:00,14,B,A,Subscriber
1733,1095,2025-01-02 04:52:00,31,E,D,Customer
1734,1087,2025-01-02 04:53:00,53,A,A,Customer
1735,1077,2025-01-02 04:54:00,5,A,C,Customer
1736,1287,2025-01-02 04:55:00,43,A,C,Subscriber
1737,1119,2025-01-02 04:56:00,33,B,A,Customer
1738,1813,2025-01-02 04:57:00,49,B,E,Subscriber
1739,1490,2025-01-02 04:58:00,7,A,C,Customer
1740,1911,2025-01-02 04:59:00,55,B,C,Customer
1741,1451,2025-01-02 05:00:00,51,A,D,Subscriber
1742,1499,2025-01-02 05:01:00,41,D,E,Customer
1743,1164,2025-01-02 05:02:00,35,B,A,Subscriber
1744,1181,2025-01-02 05:03:00,15,C,C,Subscriber
1745,1468,2025-01-02 05:04:00,26,B,E,Customer
1746,1909,2025-01-02 05:05:00,22,A,C,Subscriber
1747,1734,2025-01-02 05:06:00,39,C,D,Customer
1748,1822,2025-01-02 05:07:00,10,E,E,Subscriber
1749,1943,2025-01-02 05:08:00,7,C,B,Subscriber
1750,1977,2025-01-02 05:09:00,9,C,D,Customer
1751,1006,2025-01-02 05:10:00,13,B,A,Subscriber
1752,1329,2025-01-02 05:11:00,32,C,E,Subscriber
1753,1774,2025-01-02 05:12:00,23,C,C,Subscriber
1754,1672,2025-01-02 05:13:00,32,A,E,Subscriber
1755,1150,2025-01-02 05:14:00,31,B,A,Customer
1756,1084,2025-01-02 05:15:00,17,A,E,Customer
1757,1146,2025-01-02 05:16:00,42,B,C,Customer
1758,1623,2025-01-02 05:17:00,47,E,D,Subscriber
1759,1380,2025-01-02 05:18:00,57,C,D,Subscriber
1760,1914,2025-01-02 05:19:00,25,B,C,Customer
1761,1547,2025-01-02 05:20:00,31,C,B,Customer
1762,1284,2025-01-02 05:21:00,50,C,B,Customer
1763,1699,2025-01-02 05:22:00,10,D,D,Subscriber
1764,1081,2025-01-02 05:23:00,42,A,A,Customer
1765,1513,2025-01-02 05:24:00,53,B,E,Subscriber
1766,1896,2025-01-02 05:25:00,15,E,C,Subscriber
1767,1814,2025-01-02 05:26:00,51,D,A,Customer
1768,1708,2025-01-02 05:27:00,45,A,E,Subscriber
1769,1915,2025-01-02 05:28:00,57,E,D,Customer
1770,1522,2025-01-02 05:29:00,21,E,C,Customer
1771,1745,2025-01-02 05:30:00,43,C,A,Subscriber
1772,1385,2025-01-02 05:31:00,11,A,E,Subscriber
1773,1706,2025-01-02 05:32:00,34,D,D,Customer
1774,1470,2025-01-02 05:33:00,25,B,D,Customer
1775,1118,2025-01-02 05:34:00,5,B,E,Customer
1776,1395,2025-01-02 05:35:00,29,D,B,Customer
1777,1531,2025-01-02 05:36:00,36,C,B,Customer
1778,1260,2025-01-02 05:37:00,12,C,E,Customer
1779,1804,2025-01-02 05:38:00,9,E,E,Subscriber
1780,1933,2025-01-02 05:39:00,34,A,E,Subscriber
1781,1255,2025-01-02 05:40:00,55,E,D,Subscriber
1782,1733,2025-01-02 05:41:00,12,B,C,Customer
1783,1904,2025-01-02 05:42:00,53,D,D,Subscriber
1784,1225,2025-01-02 05:43:00,23,A,D,Customer
1785,1052,2025-01-02 05:44:00,48,D,B,Customer
1786,1939,2025-01-02 05:45:00,59,A,E,Subscriber
1787,1866,2025-01-02 05:46:00,34,B,D,Subscriber
1788,1499,2025-01-02 05:47:00,19,B,D,Customer
1789,1505,2025-01-02 05:48:00,40,A,E,Subscriber
1790,1853,2025-01-02 05:49:00,59,C,C,Customer
1791,1363,2025-01-02 05:50:00,48,A,B,Subscriber
1792,1279,2025-01-02 05:51:00,31,B,A,Subscriber
1793,1592,2025-01-02 05:52:00,17,D,D,Subscriber
1794,1713,2025-01-02 05:53:00,18,E,C,Subscriber
1795,1157,2025-01-02 05:54:00,41,D,A,Subscriber
1796,1631,2025-01-02 05:55:00,58,B,E,Subscriber
1797,1058,2025-01-02 05:56:00,52,D,A,Subscriber
1798,1726,2025-01-02 05:57:00,34,C,E,Customer
1799,1127,2025-01-02 05:58:00,43,C,C,Subscriber
1800,1735,2025-01-02 05:59:00,51,A,A,Customer
1801,1720,2025-01-02 06:00:00,17,D,B,Customer
1802,1881,2025-01-02 06:01:00,20,D,C,Subscriber
1803,1114,2025-01-02 06:02:00,48,B,A,Customer
1804,1208,2025-01-02 06:03:00,11,A,D,Subscriber
1805,1525,2025-01-02 06:04:00,52,A,A,Subscriber
1806,1520,2025-01-02 06:05:00,59,D,A,Subscriber
1807,1551,2025-01-02 06:06:00,59,E,B,Customer
1808,1961,2025-01-02 06:07:00,31,D,C,Subscriber
1809,1236,2025-01-02 06:08:00,49,D,D,Customer
1810,1280,2025-01-02 06:09:00,59,D,C,Customer
1811,1358,2025-01-02 06:10:00,39,C,C,Subscriber
1812,1200,2025-01-02 06:11:00,19,A,D,Subscriber
1813,1757,2025-01-02 06:12:00,32,C,D,Subscriber
1814,1277,2025-01-02 06:13:00,39,E,B,Customer
1815,1234,2025-01-02 06:14:00,11,B,E,Customer
1816,1493,2025-01-02 06:15:00,54,E,B,Subscriber
1817,1003,2025-01-02 06:16:00,50,A,D,Customer
1818,1665,2025-01-02 06:17:00,54,B,A,Subscriber
1819,1441,2025-01-02 06:18:00,55,E,A,Subscriber
1820,1028,2025-01-02 06:19:00,50,A,C,Customer
1821,1108,2025-01-02 06:20:00,24,E,C,Customer
1822,1609,2025-01-02 06:21:00,36,B,E,Customer
1823,1726,2025-01-02 06:22:00,42,B,E,Subscriber
1824,1804,2025-01-02 06:23:00,44,E,E,Customer
1825,1074,2025-01-02 06:24:00,36,C,E,Customer
1826,1837,2025-01-02 06:25:00,30,E,A,Subscriber
1827,1145,2025-01-02 06:26:00,43,E,D,Customer
1828,1127,2025-01-02 06:27:00,24,E,E,Customer
1829,1852,2025-01-02 06:28:00,22,C,B,Customer
1830,1041,2025-01-02 06:29:00,54,D,E,Customer
1831,1355,2025-01-02 06:30:00,19,B,A,Customer
1832,1040,2025-01-02 06:31:00,56,A,C,Subscriber
1833,1933,2025-01-02 06:32:00,26,B,B,Subscriber
1834,1033,2025-01-02 06:33:00,55,B,E,Subscriber
1835,1016,2025-01-02 06:34:00,26,D,A,Subscriber
1836,1676,2025-01-02 06:35:00,57,B,C,Subscriber
1837,1152,2025-01-02 06:36:00,25,B,E,Customer
1838,1997,2025-01-02 06:37:00,6,C,A,Customer
1839,1377,2025-01-02 06:38:00,44,C,A,Subscriber
1840,1587,2025-01-02 06:39:00,57,C,D,Customer
1841,1598,2025-01-02 06:40:00,47,C,A,Customer
1842,1628,2025-01-02 06:41:00,22,C,E,Customer
1843,1873,2025-01-02 06:42:00,27,A,A,Subscriber
1844,1341,2025-01-02 06:43:00,17,D,B,Subscriber
1845,1980,2025-01-02 06:44:00,45,E,A,Customer
1846,1026,2025-01-02 06:45:00,13,C,A,Subscriber
1847,1824,2025-01-02 06:46:00,53,D,B,Subscriber
1848,1286,2025-01-02 06:47:00,11,E,E,Customer
1849,1645,2025-01-02 06:48:00,45,B,C,Subscriber
1850,1730,2025-01-02 06:49:00,58,B,D,Customer
1851,1167,2025-01-02 06:50:00,5,D,C,Subscriber
1852,1609,2025-01-02 06:51:00,6,A,E,Customer
1853,1267,2025-01-02 06:52:00,8,A,E,Customer
1854,1748,2025-01-02 06:53:00,18,D,B,Subscriber
1855,1820,2025-01-02 06:54:00,36,A,C,Customer
1856,1454,2025-01-02 06:55:00,40,A,A,Customer
1857,1905,2025-01-02 06:56:00,6,B,B,Subscriber
1858,1684,2025-01-02 06:57:00,44,A,B,Customer
1859,1400,2025-01-02 06:58:00,54,A,D,Subscriber
1860,1921,2025-01-02 06:59:00,55,D,B,Subscriber
1861,1980,2025-01-02 07:00:00,18,A,C,Subscriber
1862,1475,2025-01-02 07:01:00,24,C,E,Subscriber
1863,1701,2025-01-02 07:02:00,29,C,D,Subscriber
1864,1633,2025-01-02 07:03:00,46,D,A,Customer
1865,1557,2025-01-02 07:04:00,53,C,C,Customer
1866,1575,2025-01-02 07:05:00,12,B,A,Subscriber
1867,1129,2025-01-02 07:06:00,32,D,B,Customer
1868,1821,2025-01-02 07:07:00,50,A,C,Subscriber
1869,1362,2025-01-02 07:08:00,25,C,D,Customer
1870,1704,2025-01-02 07:09:00,27,B,D,Subscriber
1871,1818,2025-01-02 07:10:00,36,D,A,Customer
1872,1692,2025-01-02 07:11:00,12,D,E,Customer
1873,1291,2025-01-02 07:12:00,35,A,D,Customer
1874,1370,2025-01-02 07:13:00,41,E,A,Customer
1875,1793,2025-01-02 07:14:00,20,C,E,Customer
1876,1028,2025-01-02 07:15:00,44,B,C,Subscriber
1877,1148,2025-01-02 07:16:00,46,D,D,Customer
1878,1778,2025-01-02 07:17:00,31,C,D,Customer
1879,1295,2025-01-02 07:18:00,44,B,A,Subscriber
1880,1010,2025-01-02 07:19:00,45,B,D,Customer
1881,1511,2025-01-02 07:20:00,22,D,A,Customer
1882,1675,2025-01-02 07:21:00,39,C,D,Subscriber
1883,1112,2025-01-02 07:22:00,53,B,A,Customer
1884,1186,2025-01-02 07:23:00,56,D,D,Customer
1885,1806,2025-01-02 07:24:00,19,C,C,Subscriber
1886,1743,2025-01-02 07:25:00,57,C,C,Customer
1887,1226,2025-01-02 07:26:00,31,D,A,Customer
1888,1309,2025-01-02 07:27:00,21,C,C,Subscriber
1889,1097,2025-01-02 07:28:00,44,E,A,Customer
1890,1054,2025-01-02 07:29:00,6,B,A,Subscriber
1891,1622,2025-01-02 07:30:00,53,B,B,Subscriber
1892,1663,2025-01-02 07:31:00,54,C,C,Customer
1893,1757,2025-01-02 07:32:00,35,D,B,Subscriber
1894,1405,2025-01-02 07:33:00,41,A,B,Subscriber
1895,1068,2025-01-02 07:34:00,45,C,D,Customer
1896,1311,2025-01-02 07:35:00,45,A,A,Subscriber
1897,1288,2025-01-02 07:36:00,38,C,E,Subscriber
1898,1761,2025-01-02 07:37:00,38,A,B,Customer
1899,1547,2025-01-02 07:38:00,55,C,D,Customer
1900,1750,2025-01-02 07:39:00,59,D,C,Customer
1901,1147,2025-01-02 07:40:00,7,A,E,Subscriber
1902,1466,2025-01-02 07:41:00,21,E,A,Customer
1903,1738,2025-01-02 07:42:00,18,D,D,Customer
1904,1243,2025-01-02 07:43:00,18,C,E,Customer
1905,1490,2025-01-02 07:44:00,50,A,A,Subscriber
1906,1848,2025-01-02 07:45:00,42,B,A,Customer
1907,1957,2025-01-02 07:46:00,39,D,E,Subscriber
1908,1506,2025-01-02 07:47:00,5,A,D,Subscriber
1909,1364,2025-01-02 07:48:00,52,D,E,Subscriber
1910,1481,2025-01-02 07:49:00,33,A,B,Subscriber
1911,1200,2025-01-02 07:50:00,8,B,A,Customer
1912,1153,2025-01-02 07:51:00,37,E,C,Subscriber
1913,1449,2025-01-02 07:52:00,21,B,E,Customer
1914,1500,2025-01-02 07:53:00,32,C,E,Customer
1915,1072,2025-01-02 07:54:00,54,D,A,Customer
1916,1712,2025-01-02 07:55:00,30,E,A,Subscriber
1917,1295,2025-01-02 07:56:00,12,D,E,Customer
1918,1016,2025-01-02 07:57:00,38,A,C,Customer
1919,1640,2025-01-02 07:58:00,22,C,A,Customer
1920,1216,2025-01-02 07:59:00,35,C,A,Customer
1921,1060,2025-01-02 08:00:00,31,D,B,Subscriber
1922,1938,2025-01-02 08:01:00,20,C,D,Customer
1923,1615,2025-01-02 08:02:00,14,D,B,Subscriber
1924,1041,2025-01-02 08:03:00,44,A,C,Subscriber
1925,1024,2025-01-02 08:04:00,16,A,D,Customer
1926,1038,2025-01-02 08:05:00,26,D,E,Subscriber
1927,1802,2025-01-02 08:06:00,20,B,C,Customer
1928,1130,2025-01-02 08:07:00,16,B,C,Customer
1929,1497,2025-01-02 08:08:00,15,A,B,Subscriber
1930,1228,2025-01-02 08:09:00,24,E,D,Customer
1931,1107,2025-01-02 08:10:00,55,B,C,Customer
1932,1171,2025-01-02 08:11:00,5,D,D,Customer
1933,1434,2025-01-02 08:12:00,31,A,E,Subscriber
1934,1477,2025-01-02 08:13:00,7,C,D,Customer
1935,1101,2025-01-02 08:14:00,16,C,B,Customer
1936,1865,2025-01-02 08:15:00,34,B,B,Subscriber
1937,1523,2025-01-02 08:16:00,13,E,C,Subscriber
1938,1274,2025-01-02 08:17:00,57,B,D,Customer
1939,1612,2025-01-02 08:18:00,58,E,B,Customer
1940,1043,2025-01-02 08:19:00,41,B,A,Customer
1941,1954,2025-01-02 08:20:00,5,C,B,Customer
1942,1816,2025-01-02 08:21:00,46,E,E,Customer
1943,1956,2025-01-02 08:22:00,53,C,A,Customer
1944,1016,2025-01-02 08:23:00,8,D,D,Subscriber
1945,1329,2025-01-02 08:24:00,19,D,C,Subscriber
1946,1568,2025-01-02 08:25:00,55,A,A,Customer
1947,1822,2025-01-02 08:26:00,31,C,B,Subscriber
1948,1496,2025-01-02 08:27:00,12,C,C,Subscriber
1949,1814,2025-01-02 08:28:00,27,A,C,Subscriber
1950,1011,2025-01-02 08:29:00,19,D,C,Customer
1951,1317,2025-01-02 08:30:00,31,D,C,Subscriber
1952,1591,2025-01-02 08:31:00,35,E,D,Subscriber
1953,1215,2025-01-02 08:32:00,43,E,D,Subscriber
1954,1338,2025-01-02 08:33:00,51,D,D,Customer
1955,1775,2025-01-02 08:34:00,12,B,B,Subscriber
1956,1990,2025-01-02 08:35:00,34,C,D,Customer
1957,1660,2025-01-02 08:36:00,59,E,C,Customer
1958,1080,2025-01-02 08:37:00,46,B,A,Subscriber
1959,1726,2025-01-02 08:38:00,22,E,A,Subscriber
1960,1484,2025-01-02 08:39:00,8,A,A,Customer
1961,1373,2025-01-02 08:40:00,51,C,A,Subscriber
1962,1975,2025-01-02 08:41:00,47,E,A,Customer
1963,1709,2025-01-02 08:42:00,26,D,E,Customer
1964,1199,2025-01-02 08:43:00,7,A,A,Customer
1965,1536,2025-01-02 08:44:00,19,A,A,Customer
1966,1465,2025-01-02 08:45:00,39,D,A,Subscriber
1967,1088,2025-01-02 08:46:00,51,A,B,Customer
1968,1267,2025-01-02 08:47:00,42,C,E,Customer
1969,1654,2025-01-02 08:48:00,37,E,A,Customer
1970,1570,2025-01-02 08:49:00,18,A,D,Customer
1971,1921,2025-01-02 08:50:00,52,C,B,Customer
1972,1488,2025-01-02 08:51:00,5,D,E,Customer
1973,1876,2025-01-02 08:52:00,57,E,D,Subscriber
1974,1537,2025-01-02 08:53:00,53,D,D,Subscriber
1975,1046,2025-01-02 08:54:00,30,E,B,Customer
1976,1287,2025-01-02 08:55:00,12,A,D,Subscriber
1977,1777,2025-01-02 08:56:00,54,A,C,Customer
1978,1015,2025-01-02 08:57:00,20,E,B,Subscriber
1979,1710,2025-01-02 08:58:00,42,C,B,Customer
1980,1400,2025-01-02 08:59:00,14,C,C,Customer
1981,1918,2025-01-02 09:00:00,46,C,B,Customer
1982,1793,2025-01-02 09:01:00,41,B,D,Subscriber
1983,1980,2025-01-02 09:02:00,30,C,D,Subscriber
1984,1085,2025-01-02 09:03:00,32,A,D,Subscriber
1985,1249,2025-01-02 09:04:00,16,B,C,Subscriber
1986,1390,2025-01-02 09:05:00,24,C,D,Customer
1987,1781,2025-01-02 09:06:00,53,A,C,Customer
1988,1334,2025-01-02 09:07:00,18,B,C,Subscriber
1989,1628,2025-01-02 09:08:00,50,A,C,Customer
1990,1518,2025-01-02 09:09:00,39,E,B,Subscriber
1991,1136,2025-01-02 09:10:00,33,A,E,Customer
1992,1882,2025-01-02 09:11:00,16,B,C,Customer
1993,1687,2025-01-02 09:12:00,56,C,D,Subscriber
1994,1839,2025-01-02 09:13:00,22,B,C,Subscriber
1995,1497,2025-01-02 09:14:00,48,C,A,Customer
1996,1826,2025-01-02 09:15:00,6,C,B,Subscriber
1997,1726,2025-01-02 09:16:00,6,D,D,Customer
1998,1476,2025-01-02 09:17:00,21,E,B,Customer
1999,1593,2025-01-02 09:18:00,14,D,B,Customer
2000,1222,2025-01-02 09:19:00,22,B,A,Customer
2001,1989,2025-01-02 09:20:00,26,D,C,Customer
2002,1371,2025-01-02 09:21:00,23,C,D,Customer
2003,1934,2025-01-02 09:22:00,57,B,E,Customer
2004,1994,2025-01-02 09:23:00,5,D,B,Customer
2005,1401,2025-01-02 09:24:00,28,A,E,Subscriber
2006,1442,2025-01-02 09:25:00,40,E,E,Customer
2007,1489,2025-01-02 09:26:00,29,A,C,Customer
2008,1614,2025-01-02 09:27:00,40,B,E,Customer
2009,1272,2025-01-02 09:28:00,35,D,D,Subscriber
2010,1525,2025-01-02 09:29:00,35,C,C,Customer
2011,1158,2025-01-02 09:30:00,6,D,E,Subscriber
2012,1151,2025-01-02 09:31:00,23,B,C,Subscriber
2013,1994,2025-01-02 09:32:00,57,B,D,Subscriber
2014,1619,2025-01-02 09:33:00,16,B,B,Customer
2015,1187,2025-01-02 09:34:00,14,B,A,Customer
2016,1812,2025-01-02 09:35:00,35,D,C,Customer
2017,1097,2025-01-02 09:36:00,49,A,A,Customer
2018,1130,2025-01-02 09:37:00,26,C,B,Subscriber
2019,1804,2025-01-02 09:38:00,27,C,D,Customer
2020,1170,2025-01-02 09:39:00,56,E,B,Subscriber
2021,1935,2025-01-02 09:40:00,27,B,A,Subscriber
2022,1985,2025-01-02 09:41:00,19,B,D,Customer
2023,1182,2025-01-02 09:42:00,30,B,E,Customer
2024,1982,2025-01-02 09:43:00,7,A,E,Subscriber
2025,1363,2025-01-02 09:44:00,27,B,C,Subscriber
2026,1038,2025-01-02 09:45:00,24,E,E,Customer
2027,1526,2025-01-02 09:46:00,49,E,A,Customer
2028,1887,2025-01-02 09:47:00,44,A,E,Customer
2029,1496,2025-01-02 09:48:00,43,B,C,Subscriber
2030,1515,2025-01-02 09:49:00,12,D,D,Subscriber
2031,1348,2025-01-02 09:50:00,22,D,E,Subscriber
2032,1981,2025-01-02 09:51:00,45,C,C,Subscriber
2033,1920,2025-01-02 09:52:00,10,A,E,Customer
2034,1396,2025-01-02 09:53:00,31,D,E,Customer
2035,1721,2025-01-02 09:54:00,40,C,A,Customer
2036,1160,2025-01-02 09:55:00,19,E,C,Customer
2037,1015,2025-01-02 09:56:00,41,C,C,Customer
2038,1492,2025-01-02 09:57:00,9,B,B,Customer
2039,1425,2025-01-02 09:58:00,43,B,B,Subscriber
2040,1107,2025-01-02 09:59:00,13,E,C,Customer
2041,1893,2025-01-02 10:00:00,11,A,A,Subscriber
2042,1449,2025-01-02 10:01:00,45,B,E,Customer
2043,1310,2025-01-02 10:02:00,24,B,D,Customer
2044,1738,2025-01-02 10:03:00,14,C,E,Customer
2045,1169,2025-01-02 10:04:00,30,C,D,Subscriber
2046,1545,2025-01-02 10:05:00,8,C,A,Subscriber
2047,1413,2025-01-02 10:06:00,42,D,B,Subscriber
2048,1250,2025-01-02 10:07:00,28,E,C,Customer
2049,1758,2025-01-02 10:08:00,18,A,A,Subscriber
2050,1780,2025-01-02 10:09:00,45,C,D,Customer
2051,1140,2025-01-02 10:10:00,5,A,C,Customer
2052,1273,2025-01-02 10:11:00,21,C,D,Customer
2053,1415,2025-01-02 10:12:00,49,B,E,Subscriber
2054,1607,2025-01-02 10:13:00,28,A,E,Subscriber
2055,1738,2025-01-02 10:14:00,31,D,E,Subscriber
2056,1890,2025-01-02 10:15:00,11,C,C,Customer
2057,1038,2025-01-02 10:16:00,13,E,B,Subscriber
2058,1813,2025-01-02 10:17:00,47,B,B,Customer
2059,1028,2025-01-02 10:18:00,39,C,D,Customer
2060,1957,2025-01-02 10:19:00,16,A,B,Subscriber
2061,1476,2025-01-02 10:20:00,25,C,B,Customer
2062,1317,2025-01-02 10:21:00,7,B,D,Customer
2063,1244,2025-01-02 10:22:00,19,E,D,Customer
2064,1747,2025-01-02 10:23:00,25,E,D,Subscriber
2065,1696,2025-01-02 10:24:00,14,E,C,Customer
2066,1271,2025-01-02 10:25:00,37,B,D,Customer
2067,1439,2025-01-02 10:26:00,50,C,C,Subscriber
2068,1747,2025-01-02 10:27:00,56,B,C,Subscriber
2069,1238,2025-01-02 10:28:00,10,B,C,Customer
2070,1376,2025-01-02 10:29:00,6,C,D,Subscriber
2071,1265,2025-01-02 10:30:00,33,D,B,Subscriber
2072,1925,2025-01-02 10:31:00,59,E,B,Customer
2073,1920,2025-01-02 10:32:00,44,A,D,Customer
2074,1358,2025-01-02 10:33:00,37,A,B,Customer
2075,1339,2025-01-02 10:34:00,8,C,D,Subscriber
2076,1388,2025-01-02 10:35:00,8,A,C,Subscriber
2077,1576,2025-01-02 10:36:00,33,D,E,Customer
2078,1989,2025-01-02 10:37:00,41,B,A,Customer
2079,1688,2025-01-02 10:38:00,24,E,D,Subscriber
2080,1002,2025-01-02 10:39:00,45,A,C,Customer
2081,1428,2025-01-02 10:40:00,27,A,E,Customer
2082,1141,2025-01-02 10:41:00,49,C,C,Subscriber
2083,1375,2025-01-02 10:42:00,22,C,A,Subscriber
2084,1669,2025-01-02 10:43:00,53,B,B,Customer
2085,1323,2025-01-02 10:44:00,29,E,B,Customer
2086,1145,2025-01-02 10:45:00,5,A,C,Customer
2087,1957,2025-01-02 10:46:00,58,B,A,Subscriber
2088,1292,2025-01-02 10:47:00,19,E,C,Customer
2089,1664,2025-01-02 10:48:00,38,B,B,Customer
2090,1431,2025-01-02 10:49:00,52,A,C,Subscriber
2091,1704,2025-01-02 10:50:00,24,C,E,Subscriber
2092,1948,2025-01-02 10:51:00,58,C,A,Subscriber
2093,1974,2025-01-02 10:52:00,41,C,B,Subscriber
2094,1584,2025-01-02 10:53:00,31,D,C,Subscriber
2095,1398,2025-01-02 10:54:00,26,B,A,Customer
2096,1816,2025-01-02 10:55:00,55,A,C,Subscriber
2097,1888,2025-01-02 10:56:00,9,B,B,Customer
2098,1343,2025-01-02 10:57:00,38,C,A,Subscriber
2099,1963,2025-01-02 10:58:00,43,B,B,Customer
2100,1139,2025-01-02 10:59:00,7,E,E,Subscriber
2101,1186,2025-01-02 11:00:00,21,B,E,Subscriber
2102,1804,2025-01-02 11:01:00,28,D,D,Subscriber
2103,1060,2025-01-02 11:02:00,28,D,A,Customer
2104,1996,2025-01-02 11:03:00,7,C,E,Customer
2105,1938,2025-01-02 11:04:00,49,A,D,Subscriber
2106,1379,2025-01-02 11:05:00,11,E,A,Customer
2107,1709,2025-01-02 11:06:00,29,A,B,Customer
2108,1806,2025-01-02 11:07:00,7,A,C,Customer
2109,1439,2025-01-02 11:08:00,19,E,C,Subscriber
2110,1318,2025-01-02 11:09:00,33,D,B,Subscriber
2111,1301,2025-01-02 11:10:00,54,C,E,Subscriber
2112,1343,2025-01-02 11:11:00,33,B,C,Customer
2113,1010,2025-01-02 11:12:00,14,D,B,Customer
2114,1061,2025-01-02 11:13:00,36,C,D,Customer
2115,1844,2025-01-02 11:14:00,27,D,D,Subscriber
2116,1225,2025-01-02 11:15:00,43,E,B,Subscriber
2117,1152,2025-01-02 11:16:00,13,A,A,Customer
2118,1710,2025-01-02 11:17:00,41,E,E,Subscriber
2119,1563,2025-01-02 11:18:00,56,B,E,Customer
2120,1771,2025-01-02 11:19:00,44,E,B,Subscriber
2121,1570,2025-01-02 11:20:00,18,A,C,Customer
2122,1583,2025-01-02 11:21:00,8,D,E,Subscriber
2123,1659,2025-01-02 11:22:00,24,C,E,Customer
2124,1860,2025-01-02 11:23:00,32,B,D,Subscriber
2125,1574,2025-01-02 11:24:00,18,D,D,Customer
2126,1309,2025-01-02 11:25:00,48,C,D,Subscriber
2127,1884,2025-01-02 11:26:00,38,A,E,Customer
2128,1242,2025-01-02 11:27:00,17,E,E,Customer
2129,1492,2025-01-02 11:28:00,35,D,E,Customer
2130,1365,2025-01-02 11:29:00,37,C,C,Subscriber
2131,1329,2025-01-02 11:30:00,56,C,C,Subscriber
2132,1106,2025-01-02 11:31:00,43,E,C,Subscriber
2133,1225,2025-01-02 11:32:00,32,D,A,Customer
2134,1824,2025-01-02 11:33:00,29,D,E,Customer
2135,1217,2025-01-02 11:34:00,36,A,E,Subscriber
2136,1936,2025-01-02 11:35:00,13,D,B,Customer
2137,1752,2025-01-02 11:36:00,32,E,B,Subscriber
2138,1505,2025-01-02 11:37:00,35,D,A,Customer
2139,1258,2025-01-02 11:38:00,21,A,B,Customer
2140,1887,2025-01-02 11:39:00,57,C,C,Subscriber
2141,1773,2025-01-02 11:40:00,27,D,A,Customer
2142,1516,2025-01-02 11:41:00,17,E,A,Customer
